theta,phi,rho,norm_dtheta,norm_dphi,norm_drho,cos_theta_phi,cos_theta_rho,cos_phi_rho,detJ,rankJ
1.9634954084936207,0.7853981633974483,-0.39269908169872414,0.9999999999999998,0.9999999999999999,0.9999999999999998,4.1633363423443376e-17,1.0000000000000002,6.938893903907232e-17,0.0,3
1.9634954084936207,0.7853981633974483,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,1.0000000000000002,0.0,0.0,3
1.9634954084936207,0.7853981633974483,0.39269908169872414,0.9999999999999999,0.9999999999999998,0.9999999999999999,4.1633363423443376e-17,1.0,-6.938893903907232e-17,0.0,3
1.9634954084936207,0.7853981633974483,0.7853981633974483,0.9999999999999999,1.0,0.9999999999999999,1.387778780781446e-17,1.0000000000000002,6.93889390390723e-17,0.0,3
1.9634954084936207,0.7853981633974483,1.1780972450961724,0.9999999999999999,0.9999999999999999,0.9999999999999999,5.551115123125784e-17,1.0,-5.551115123125782e-17,0.0,3
1.9634954084936207,0.7853981633974483,1.5707963267948966,0.9999999999999999,1.0,0.9999999999999999,0.0,1.0000000000000002,-2.775557561562892e-17,0.0,3
1.9634954084936207,0.7853981633974483,1.9634954084936207,0.9999999999999999,0.9999999999999998,0.9999999999999999,-1.387778780781447e-17,1.0,-1.3877787807814466e-17,0.0,3
1.9634954084936207,0.7853981633974483,2.356194490192345,0.9999999999999999,1.0,0.9999999999999999,1.387778780781446e-17,1.0000000000000002,6.93889390390723e-17,0.0,3
1.9634954084936207,0.7853981633974483,2.748893571891069,0.9999999999999999,0.9999999999999999,0.9999999999999999,5.551115123125784e-17,1.0,-5.5511151231257815e-17,0.0,3
1.9634954084936207,0.7853981633974483,3.141592653589793,0.9999999999999999,1.0,0.9999999999999999,0.0,1.0000000000000002,-2.775557561562892e-17,0.0,3
1.9634954084936207,1.1780972450961724,-3.141592653589793,1.0,1.0,1.0,-4.163336342344337e-17,0.7071067811865476,-4.163336342344337e-17,-0.7071067811865474,4
1.9634954084936207,1.1780972450961724,-2.748893571891069,1.0,1.0,1.0,2.0816681711721685e-17,0.7071067811865477,-6.938893903907228e-18,-0.7071067811865477,4
1.9634954084936207,1.1780972450961724,-2.356194490192345,0.9999999999999999,0.9999999999999999,0.9999999999999999,-8.326672684688677e-17,0.7071067811865476,2.7755575615628914e-17,-0.7071067811865474,4
1.9634954084936207,1.1780972450961724,-1.9634954084936207,1.0,1.0,1.0,-2.7755575615628914e-17,0.7071067811865477,2.7755575615628914e-17,-0.7071067811865474,4
1.9634954084936207,1.1780972450961724,-1.5707963267948966,1.0,1.0,1.0,-5.551115123125783e-17,0.7071067811865477,-4.163336342344337e-17,-0.7071067811865474,4
1.9634954084936207,1.1780972450961724,-1.1780972450961724,1.0,1.0,1.0,1.3877787807814457e-17,0.7071067811865477,-1.3877787807814457e-17,-0.7071067811865477,4
1.9634954084936207,1.1780972450961724,-0.7853981633974483,0.9999999999999999,0.9999999999999999,0.9999999999999999,-8.326672684688677e-17,0.7071067811865476,2.7755575615628914e-17,-0.7071067811865474,4
1.9634954084936207,1.1780972450961724,-0.39269908169872414,1.0,1.0,1.0,6.938893903907228e-18,0.7071067811865477,-7.632783294297951e-17,-0.7071067811865476,4
1.9634954084936207,1.1780972450961724,0.0,1.0,1.0,1.0,-5.551115123125783e-17,0.7071067811865476,0.0,-0.7071067811865475,4
1.9634954084936207,1.1780972450961724,0.39269908169872414,1.0,1.0,1.0,6.938893903907228e-18,0.7071067811865477,7.632783294297951e-17,-0.7071067811865475,4
1.9634954084936207,1.1780972450961724,0.7853981633974483,0.9999999999999999,0.9999999999999999,0.9999999999999999,-8.326672684688677e-17,0.7071067811865477,-2.7755575615628914e-17,-0.7071067811865471,4
1.9634954084936207,1.1780972450961724,1.1780972450961724,1.0,1.0,1.0,1.3877787807814457e-17,0.7071067811865477,1.3877787807814457e-17,-0.7071067811865476,4
1.9634954084936207,1.1780972450961724,1.5707963267948966,1.0,1.0,1.0,-5.551115123125783e-17,0.7071067811865476,4.163336342344337e-17,-0.7071067811865475,4
1.9634954084936207,1.1780972450961724,1.9634954084936207,1.0,1.0,1.0,-2.7755575615628914e-17,0.7071067811865477,-2.7755575615628914e-17,-0.7071067811865477,4
1.9634954084936207,1.1780972450961724,2.356194490192345,0.9999999999999999,0.9999999999999999,0.9999999999999999,-8.326672684688677e-17,0.7071067811865477,-2.7755575615628914e-17,-0.7071067811865471,4
1.9634954084936207,1.1780972450961724,2.748893571891069,1.0,1.0,1.0,2.0816681711721685e-17,0.7071067811865477,6.938893903907228e-18,-0.7071067811865476,4
1.9634954084936207,1.1780972450961724,3.141592653589793,1.0,1.0,1.0,-4.163336342344337e-17,0.7071067811865476,4.163336342344337e-17,-0.7071067811865472,4
1.9634954084936207,1.5707963267948966,-3.141592653589793,1.0,1.0,1.0,-7.703719777548943e-33,1.224646799147353e-16,-1.4997597826618576e-32,-0.9999999999999996,4
1.9634954084936207,1.5707963267948966,-2.748893571891069,1.0,1.0,1.0,-4.163336342344337e-17,1.1102230246251565e-16,-3.469446951953614e-17,-1.0,4
1.9634954084936207,1.5707963267948966,-2.356194490192345,0.9999999999999999,0.9999999999999999,0.9999999999999999,-5.551115123125784e-17,1.1102230246251568e-16,2.775557561562892e-17,-0.9999999999999998,4
1.9634954084936207,1.5707963267948966,-1.9634954084936207,0.9999999999999999,0.9999999999999999,0.9999999999999999,-3.469446951953615e-17,1.1102230246251568e-16,3.469446951953615e-17,-1.0,4
1.9634954084936207,1.5707963267948966,-1.5707963267948966,1.0,1.0,1.0,-1.232595164407831e-32,1.224646799147353e-16,-7.498798913309287e-33,-0.9999999999999996,4
1.9634954084936207,1.5707963267948966,-1.1780972450961724,1.0,1.0,1.0,-4.163336342344337e-17,1.6653345369377348e-16,-4.163336342344337e-17,-1.0,4
1.9634954084936207,1.5707963267948966,-0.7853981633974483,0.9999999999999999,0.9999999999999999,0.9999999999999999,-5.551115123125784e-17,1.1102230246251568e-16,2.775557561562892e-17,-0.9999999999999998,4
1.9634954084936207,1.5707963267948966,-0.39269908169872414,1.0,1.0,1.0,-3.469446951953614e-17,5.551115123125783e-17,3.469446951953614e-17,-1.0,4
1.9634954084936207,1.5707963267948966,0.0,1.0,1.0,1.0,0.0,1.224646799147353e-16,0.0,-0.9999999999999996,4
1.9634954084936207,1.5707963267948966,0.39269908169872414,1.0,1.0,1.0,-3.469446951953614e-17,1.3877787807814457e-16,-3.469446951953614e-17,-0.9999999999999998,4
1.9634954084936207,1.5707963267948966,0.7853981633974483,0.9999999999999999,0.9999999999999999,0.9999999999999999,-5.551115123125784e-17,1.1102230246251568e-16,-2.775557561562892e-17,-0.9999999999999998,4
1.9634954084936207,1.5707963267948966,1.1780972450961724,1.0,1.0,1.0,-4.163336342344337e-17,5.551115123125783e-17,4.163336342344337e-17,-1.0,4
1.9634954084936207,1.5707963267948966,1.5707963267948966,1.0,1.0,1.0,-1.232595164407831e-32,1.224646799147353e-16,7.498798913309287e-33,-0.9999999999999996,4
1.9634954084936207,1.5707963267948966,1.9634954084936207,0.9999999999999999,0.9999999999999999,0.9999999999999999,-3.469446951953615e-17,8.326672684688677e-17,-3.469446951953615e-17,-1.0,4
1.9634954084936207,1.5707963267948966,2.356194490192345,0.9999999999999999,0.9999999999999999,0.9999999999999999,-5.551115123125784e-17,1.1102230246251568e-16,-2.775557561562892e-17,-0.9999999999999998,4
1.9634954084936207,1.5707963267948966,2.748893571891069,1.0,1.0,1.0,-4.163336342344337e-17,1.1102230246251565e-16,3.469446951953614e-17,-1.0,4
1.9634954084936207,1.5707963267948966,3.141592653589793,1.0,1.0,1.0,-7.703719777548943e-33,1.224646799147353e-16,1.4997597826618576e-32,-0.9999999999999996,4
1.9634954084936207,1.9634954084936207,-3.141592653589793,0.9999999999999999,1.0,0.9999999999999999,1.387778780781446e-17,-0.7071067811865475,3.469446951953615e-17,-0.7071067811865474,4
1.9634954084936207,1.9634954084936207,-2.748893571891069,1.0,1.0,1.0,-6.245004513516506e-17,-0.7071067811865476,-9.020562075079397e-17,-0.7071067811865477,4
1.9634954084936207,1.9634954084936207,-2.356194490192345,0.9999999999999999,0.9999999999999999,0.9999999999999999,5.551115123125784e-17,-0.7071067811865476,-5.551115123125784e-17,-0.7071067811865474,4
1.9634954084936207,1.9634954084936207,-1.9634954084936207,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.387778780781446e-17,-0.7071067811865476,-1.387778780781446e-17,-0.7071067811865477,4
1.9634954084936207,1.9634954084936207,-1.5707963267948966,0.9999999999999999,0.9999999999999999,0.9999999999999999,-1.387778780781446e-17,-0.7071067811865476,3.469446951953615e-17,-0.7071067811865475,4
1.9634954084936207,1.9634954084936207,-1.1780972450961724,1.0,1.0,1.0,2.7755575615628914e-17,-0.7071067811865475,2.7755575615628914e-17,-0.7071067811865474,4
1.9634954084936207,1.9634954084936207,-0.7853981633974483,0.9999999999999999,0.9999999999999999,0.9999999999999999,5.551115123125784e-17,-0.7071067811865476,-5.551115123125784e-17,-0.7071067811865474,4
1.9634954084936207,1.9634954084936207,-0.39269908169872414,1.0,0.9999999999999999,1.0,-1.387778780781446e-17,-0.7071067811865475,-4.8572257327350605e-17,-0.7071067811865477,4
1.9634954084936207,1.9634954084936207,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,-0.7071067811865476,0.0,-0.7071067811865474,4
1.9634954084936207,1.9634954084936207,0.39269908169872414,0.9999999999999999,1.0,0.9999999999999999,-1.387778780781446e-17,-0.7071067811865475,4.8572257327350605e-17,-0.7071067811865474,4
1.9634954084936207,1.9634954084936207,0.7853981633974483,0.9999999999999999,0.9999999999999999,0.9999999999999999,5.551115123125784e-17,-0.7071067811865474,5.551115123125784e-17,-0.7071067811865474,4
1.9634954084936207,1.9634954084936207,1.1780972450961724,1.0,1.0,1.0,2.7755575615628914e-17,-0.7071067811865475,-2.7755575615628914e-17,-0.7071067811865478,4
1.9634954084936207,1.9634954084936207,1.5707963267948966,0.9999999999999999,0.9999999999999999,0.9999999999999999,-1.387778780781446e-17,-0.7071067811865476,-3.469446951953615e-17,-0.7071067811865475,4
1.9634954084936207,1.9634954084936207,1.9634954084936207,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.387778780781446e-17,-0.7071067811865475,1.387778780781446e-17,-0.7071067811865474,4
1.9634954084936207,1.9634954084936207,2.356194490192345,0.9999999999999999,0.9999999999999999,0.9999999999999999,5.551115123125784e-17,-0.7071067811865474,5.551115123125784e-17,-0.7071067811865474,4
1.9634954084936207,1.9634954084936207,2.748893571891069,1.0,1.0,1.0,-6.245004513516506e-17,-0.7071067811865475,9.020562075079397e-17,-0.7071067811865476,4
1.9634954084936207,1.9634954084936207,3.141592653589793,1.0,0.9999999999999999,1.0,1.387778780781446e-17,-0.7071067811865475,-3.469446951953615e-17,-0.7071067811865474,4
1.9634954084936207,2.356194490192345,-3.141592653589793,0.9999999999999999,1.0,0.9999999999999999,0.0,-1.0000000000000002,2.775557561562892e-17,0.0,3
1.9634954084936207,2.356194490192345,-2.748893571891069,0.9999999999999999,0.9999999999999999,0.9999999999999999,5.551115123125784e-17,-1.0,5.5511151231257815e-17,0.0,3
1.9634954084936207,2.356194490192345,-2.356194490192345,0.9999999999999999,1.0,0.9999999999999999,1.387778780781446e-17,-1.0000000000000002,-6.93889390390723e-17,0.0,3
1.9634954084936207,2.356194490192345,-1.9634954084936207,0.9999999999999999,0.9999999999999998,0.9999999999999999,-1.387778780781447e-17,-1.0,1.3877787807814466e-17,0.0,3
1.9634954084936207,2.356194490192345,-1.5707963267948966,0.9999999999999999,1.0,0.9999999999999999,0.0,-1.0000000000000002,2.775557561562892e-17,0.0,3
1.9634954084936207,2.356194490192345,-1.1780972450961724,0.9999999999999999,0.9999999999999999,0.9999999999999999,5.551115123125784e-17,-1.0,5.551115123125782e-17,0.0,3
1.9634954084936207,2.356194490192345,-0.7853981633974483,0.9999999999999999,1.0,0.9999999999999999,1.387778780781446e-17,-1.0000000000000002,-6.93889390390723e-17,0.0,3
1.9634954084936207,2.356194490192345,-0.39269908169872414,0.9999999999999999,0.9999999999999998,0.9999999999999999,4.1633363423443376e-17,-1.0,6.938893903907232e-17,0.0,3
1.9634954084936207,2.356194490192345,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,-1.0000000000000002,0.0,0.0,3
1.9634954084936207,2.356194490192345,0.39269908169872414,0.9999999999999998,0.9999999999999999,0.9999999999999998,4.1633363423443376e-17,-1.0000000000000002,-6.938893903907232e-17,0.0,3
1.9634954084936207,2.356194490192345,0.7853981633974483,1.0,0.9999999999999999,1.0,1.387778780781446e-17,-1.0,6.93889390390723e-17,0.0,3
1.9634954084936207,2.356194490192345,1.1780972450961724,0.9999999999999999,0.9999999999999999,0.9999999999999999,5.551115123125784e-17,-1.0,-5.551115123125782e-17,0.0,3
1.9634954084936207,2.356194490192345,1.5707963267948966,1.0,0.9999999999999999,1.0,0.0,-1.0,-2.775557561562892e-17,0.0,3
1.9634954084936207,2.356194490192345,1.9634954084936207,0.9999999999999998,0.9999999999999999,0.9999999999999998,-1.387778780781447e-17,-1.0000000000000002,-1.3877787807814463e-17,0.0,3
1.9634954084936207,2.356194490192345,2.356194490192345,1.0,0.9999999999999999,1.0,1.387778780781446e-17,-1.0,6.93889390390723e-17,0.0,3
1.9634954084936207,2.356194490192345,2.748893571891069,0.9999999999999999,0.9999999999999999,0.9999999999999999,5.551115123125784e-17,-1.0,-5.5511151231257815e-17,0.0,3
1.9634954084936207,2.356194490192345,3.141592653589793,1.0,0.9999999999999999,1.0,0.0,-1.0,-2.775557561562892e-17,0.0,3
1.9634954084936207,2.748893571891069,-3.141592653589793,1.0,1.0,1.0,1.3877787807814457e-17,-0.7071067811865477,-3.469446951953614e-17,0.7071067811865472,4
1.9634954084936207,2.748893571891069,-2.748893571891069,1.0,1.0,1.0,4.85722573273506e-17,-0.7071067811865477,-6.938893903907228e-18,0.7071067811865476,4
1.9634954084936207,2.748893571891069,-2.356194490192345,0.9999999999999999,0.9999999999999999,0.9999999999999999,-5.551115123125784e-17,-0.7071067811865477,2.775557561562892e-17,0.7071067811865471,4
1.9634954084936207,2.748893571891069,-1.9634954084936207,1.0,1.0,1.0,8.326672684688674e-17,-0.7071067811865477,-6.245004513516506e-17,0.7071067811865475,4
1.9634954084936207,2.748893571891069,-1.5707963267948966,1.0,1.0,1.0,0.0,-0.7071067811865476,-3.469446951953614e-17,0.7071067811865475,4
1.9634954084936207,2.748893571891069,-1.1780972450961724,1.0,1.0,1.0,4.163336342344337e-17,-0.7071067811865477,-6.938893903907228e-18,0.7071067811865476,4
1.9634954084936207,2.748893571891069,-0.7853981633974483,0.9999999999999999,0.9999999999999999,0.9999999999999999,-5.551115123125784e-17,-0.7071067811865477,2.775557561562892e-17,0.7071067811865471,4
1.9634954084936207,2.748893571891069,-0.39269908169872414,1.0,1.0,1.0,9.020562075079397e-17,-0.7071067811865477,-4.85722573273506e-17,0.7071067811865475,4
1.9634954084936207,2.748893571891069,0.0,1.0,1.0,1.0,0.0,-0.7071067811865476,0.0,0.7071067811865475,4
1.9634954084936207,2.748893571891069,0.39269908169872414,1.0,1.0,1.0,9.020562075079397e-17,-0.7071067811865477,4.85722573273506e-17,0.7071067811865476,4
1.9634954084936207,2.748893571891069,0.7853981633974483,0.9999999999999999,0.9999999999999999,0.9999999999999999,-5.551115123125784e-17,-0.7071067811865476,-2.775557561562892e-17,0.7071067811865474,4
1.9634954084936207,2.748893571891069,1.1780972450961724,1.0,1.0,1.0,4.163336342344337e-17,-0.7071067811865477,6.938893903907228e-18,0.7071067811865477,4
1.9634954084936207,2.748893571891069,1.5707963267948966,1.0,1.0,1.0,0.0,-0.7071067811865477,3.469446951953614e-17,0.7071067811865474,4
1.9634954084936207,2.748893571891069,1.9634954084936207,1.0,1.0,1.0,8.326672684688674e-17,-0.7071067811865478,6.245004513516506e-17,0.7071067811865476,4
1.9634954084936207,2.748893571891069,2.356194490192345,0.9999999999999999,0.9999999999999999,0.9999999999999999,-5.551115123125784e-17,-0.7071067811865476,-2.775557561562892e-17,0.7071067811865474,4
1.9634954084936207,2.748893571891069,2.748893571891069,1.0,1.0,1.0,4.85722573273506e-17,-0.7071067811865477,6.938893903907228e-18,0.7071067811865477,4
1.9634954084936207,2.748893571891069,3.141592653589793,1.0,1.0,1.0,1.3877787807814457e-17,-0.7071067811865476,3.469446951953614e-17,0.7071067811865474,4
1.9634954084936207,3.141592653589793,-3.141592653589793,1.0,1.0,1.0,-2.465190328815662e-32,-2.449293598294706e-16,-2.9995195653237147e-32,0.9999999999999996,4
1.9634954084936207,3.141592653589793,-2.748893571891069,1.0,1.0,1.0,1.3877787807814457e-17,-2.7755575615628914e-16,-3.469446951953614e-17,0.9999999999999999,4
1.9634954084936207,3.141592653589793,-2.356194490192345,0.9999999999999999,0.9999999999999999,0.9999999999999999,-5.551115123125784e-17,-1.1102230246251568e-16,2.775557561562892e-17,0.9999999999999998,4
1.9634954084936207,3.141592653589793,-1.9634954084936207,1.0,0.9999999999999999,1.0,-3.469446951953615e-17,-3.0531133177191805e-16,3.469446951953615e-17,1.0,4
1.9634954084936207,3.141592653589793,-1.5707963267948966,1.0,1.0,1.0,4.622231866529366e-33,-2.449293598294706e-16,-1.4997597826618576e-32,0.9999999999999996,4
1.9634954084936207,3.141592653589793,-1.1780972450961724,1.0,1.0,1.0,1.3877787807814457e-17,-2.220446049250313e-16,-4.163336342344337e-17,0.9999999999999999,4
1.9634954084936207,3.141592653589793,-0.7853981633974483,0.9999999999999999,0.9999999999999999,0.9999999999999999,-5.551115123125784e-17,-1.1102230246251568e-16,2.775557561562892e-17,0.9999999999999998,4
1.9634954084936207,3.141592653589793,-0.39269908169872414,1.0,0.9999999999999999,1.0,-3.469446951953615e-17,-3.0531133177191805e-16,3.469446951953615e-17,1.0,4
1.9634954084936207,3.141592653589793,0.0,1.0,1.0,1.0,0.0,-2.449293598294706e-16,0.0,0.9999999999999996,4
1.9634954084936207,3.141592653589793,0.39269908169872414,0.9999999999999999,1.0,0.9999999999999999,-3.469446951953615e-17,-2.4980018054066027e-16,-3.469446951953615e-17,0.9999999999999999,4
1.9634954084936207,3.141592653589793,0.7853981633974483,0.9999999999999999,0.9999999999999999,0.9999999999999999,-5.551115123125784e-17,-1.1102230246251568e-16,-2.775557561562892e-17,0.9999999999999998,4
1.9634954084936207,3.141592653589793,1.1780972450961724,1.0,1.0,1.0,1.3877787807814457e-17,-3.0531133177191805e-16,4.163336342344337e-17,1.0,4
1.9634954084936207,3.141592653589793,1.5707963267948966,1.0,1.0,1.0,4.622231866529366e-33,-2.449293598294706e-16,1.4997597826618576e-32,0.9999999999999996,4
1.9634954084936207,3.141592653589793,1.9634954084936207,0.9999999999999999,1.0,0.9999999999999999,-3.469446951953615e-17,-2.775557561562892e-16,-3.469446951953615e-17,0.9999999999999997,4
1.9634954084936207,3.141592653589793,2.356194490192345,0.9999999999999999,0.9999999999999999,0.9999999999999999,-5.551115123125784e-17,-1.1102230246251568e-16,-2.775557561562892e-17,0.9999999999999998,4
1.9634954084936207,3.141592653589793,2.748893571891069,1.0,1.0,1.0,1.3877787807814457e-17,-2.498001805406602e-16,3.469446951953614e-17,1.0,4
1.9634954084936207,3.141592653589793,3.141592653589793,1.0,1.0,1.0,-2.465190328815662e-32,-2.449293598294706e-16,2.9995195653237147e-32,0.9999999999999996,4
2.356194490192345,-3.141592653589793,-3.141592653589793,1.0,1.0,1.0,1.0211152680264368e-32,2.4492935982947064e-16,2.999519565323715e-32,1.0,4
2.356194490192345,-3.141592653589793,-2.748893571891069,1.0,1.0,1.0,0.0,1.6653345369377348e-16,6.938893903907228e-17,1.0000000000000002,4
2.356194490192345,-3.141592653589793,-2.356194490192345,1.0,1.0,1.0,-8.326672684688674e-17,2.220446049250313e-16,8.326672684688674e-17,0.9999999999999998,4
2.356194490192345,-3.141592653589793,-1.9634954084936207,0.9999999999999999,0.9999999999999999,0.9999999999999999,2.775557561562892e-17,1.1102230246251568e-16,-5.551115123125784e-17,0.9999999999999999,4
2.356194490192345,-3.141592653589793,-1.5707963267948966,1.0,1.0,1.0,2.465190328815662e-32,2.4492935982947064e-16,1.4997597826618576e-32,1.0,4
2.356194490192345,-3.141592653589793,-1.1780972450961724,1.0,1.0,1.0,-2.7755575615628914e-17,1.6653345369377348e-16,6.938893903907228e-17,1.0,4
2.356194490192345,-3.141592653589793,-0.7853981633974483,1.0,1.0,1.0,-8.326672684688674e-17,2.220446049250313e-16,8.326672684688674e-17,0.9999999999999998,4
2.356194490192345,-3.141592653589793,-0.39269908169872414,0.9999999999999999,0.9999999999999999,0.9999999999999999,2.775557561562892e-17,1.1102230246251568e-16,-5.551115123125784e-17,0.9999999999999999,4
2.356194490192345,-3.141592653589793,0.0,1.0,1.0,1.0,0.0,2.4492935982947064e-16,0.0,1.0,4
2.356194490192345,-3.141592653589793,0.39269908169872414,0.9999999999999999,0.9999999999999999,0.9999999999999999,2.775557561562892e-17,1.1102230246251568e-16,5.551115123125784e-17,0.9999999999999999,4
2.356194490192345,-3.141592653589793,0.7853981633974483,1.0,1.0,1.0,-8.326672684688674e-17,3.885780586188048e-16,-8.326672684688674e-17,1.0,4
2.356194490192345,-3.141592653589793,1.1780972450961724,1.0,1.0,1.0,-2.7755575615628914e-17,1.1102230246251565e-16,-6.938893903907228e-17,1.0,4
2.356194490192345,-3.141592653589793,1.5707963267948966,1.0,1.0,1.0,2.465190328815662e-32,2.4492935982947064e-16,-1.4997597826618576e-32,1.0,4
2.356194490192345,-3.141592653589793,1.9634954084936207,0.9999999999999999,0.9999999999999999,0.9999999999999999,2.775557561562892e-17,1.1102230246251568e-16,5.551115123125784e-17,0.9999999999999999,4
2.356194490192345,-3.141592653589793,2.356194490192345,1.0,1.0,1.0,-8.326672684688674e-17,3.885780586188048e-16,-8.326672684688674e-17,1.0,4
2.356194490192345,-3.141592653589793,2.748893571891069,1.0,1.0,1.0,0.0,1.6653345369377348e-16,-6.938893903907228e-17,1.0,4
2.356194490192345,-3.141592653589793,3.141592653589793,1.0,1.0,1.0,1.0211152680264368e-32,2.449293598294706e-16,-2.999519565323715e-32,1.0,4
2.356194490192345,-2.748893571891069,-3.141592653589793,1.0,1.0,1.0,0.0,0.7071067811865477,6.938893903907228e-17,0.7071067811865476,4
2.356194490192345,-2.748893571891069,-2.748893571891069,1.0,1.0,1.0,-1.8488927466117464e-32,0.7071067811865478,5.551115123125783e-17,0.7071067811865474,4
2.356194490192345,-2.748893571891069,-2.356194490192345,1.0,1.0,1.0,5.551115123125783e-17,0.7071067811865477,-5.551115123125783e-17,0.7071067811865474,4
2.356194490192345,-2.748893571891069,-1.9634954084936207,0.9999999999999999,0.9999999999999999,0.9999999999999999,4.163336342344336e-17,0.7071067811865477,1.38666955995881e-32,0.7071067811865471,4
2.356194490192345,-2.748893571891069,-1.5707963267948966,1.0,1.0,1.0,0.0,0.7071067811865477,6.938893903907228e-17,0.7071067811865476,4
2.356194490192345,-2.748893571891069,-1.1780972450961724,1.0,1.0,1.0,-2.465190328815662e-32,0.7071067811865477,-2.7755575615628914e-17,0.7071067811865472,4
2.356194490192345,-2.748893571891069,-0.7853981633974483,1.0,1.0,1.0,5.551115123125783e-17,0.7071067811865477,-5.551115123125783e-17,0.7071067811865475,4
2.356194490192345,-2.748893571891069,-0.39269908169872414,0.9999999999999999,0.9999999999999999,0.9999999999999999,9.71445146547012e-17,0.7071067811865477,-2.7755575615628914e-17,0.7071067811865469,4
2.356194490192345,-2.748893571891069,0.0,1.0,1.0,1.0,5.551115123125783e-17,0.7071067811865477,0.0,0.7071067811865476,4
2.356194490192345,-2.748893571891069,0.39269908169872414,0.9999999999999999,0.9999999999999999,0.9999999999999999,9.71445146547012e-17,0.7071067811865477,2.7755575615628914e-17,0.7071067811865471,4
2.356194490192345,-2.748893571891069,0.7853981633974483,1.0,1.0,1.0,5.551115123125783e-17,0.7071067811865477,5.551115123125783e-17,0.7071067811865474,4
2.356194490192345,-2.748893571891069,1.1780972450961724,1.0,1.0,1.0,-2.465190328815662e-32,0.7071067811865477,2.7755575615628914e-17,0.7071067811865472,4
2.356194490192345,-2.748893571891069,1.5707963267948966,1.0,1.0,1.0,0.0,0.7071067811865477,-6.938893903907228e-17,0.7071067811865472,4
2.356194490192345,-2.748893571891069,1.9634954084936207,0.9999999999999999,0.9999999999999999,0.9999999999999999,4.163336342344336e-17,0.7071067811865477,-1.38666955995881e-32,0.7071067811865471,4
2.356194490192345,-2.748893571891069,2.356194490192345,1.0,1.0,1.0,5.551115123125783e-17,0.7071067811865477,5.551115123125783e-17,0.7071067811865475,4
2.356194490192345,-2.748893571891069,2.748893571891069,1.0,1.0,1.0,-1.8488927466117464e-32,0.7071067811865479,-5.551115123125783e-17,0.7071067811865474,4
2.356194490192345,-2.748893571891069,3.141592653589793,1.0,1.0,1.0,0.0,0.7071067811865477,-6.938893903907228e-17,0.7071067811865472,4
2.356194490192345,-2.356194490192345,-3.141592653589793,1.0,1.0,1.0,-8.326672684688674e-17,1.0,8.326672684688674e-17,0.0,3
2.356194490192345,-2.356194490192345,-2.748893571891069,1.0,1.0,1.0,2.7755575615628914e-17,1.0,-2.7755575615628914e-17,0.0,3
2.356194490192345,-2.356194490192345,-2.356194490192345,0.9999999999999999,0.9999999999999999,0.9999999999999999,-1.2325951644078312e-32,1.0,1.2325951644078312e-32,0.0,3
2.356194490192345,-2.356194490192345,-1.9634954084936207,1.0,1.0,1.0,-5.551115123125783e-17,1.0,4.163336342344337e-17,0.0,3
2.356194490192345,-2.356194490192345,-1.5707963267948966,1.0,0.9999999999999999,1.0,2.775557561562892e-17,1.0,-2.775557561562892e-17,0.0,3
2.356194490192345,-2.356194490192345,-1.1780972450961724,1.0,1.0,1.0,0.0,1.0,-8.326672684688674e-17,0.0,3
2.356194490192345,-2.356194490192345,-0.7853981633974483,0.9999999999999999,0.9999999999999999,0.9999999999999999,-1.2325951644078312e-32,1.0,1.2325951644078312e-32,0.0,3
2.356194490192345,-2.356194490192345,-0.39269908169872414,1.0,1.0,1.0,-2.7755575615628914e-17,1.0,4.163336342344337e-17,0.0,3
2.356194490192345,-2.356194490192345,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3
2.356194490192345,-2.356194490192345,0.39269908169872414,1.0,1.0,1.0,-2.7755575615628914e-17,1.0,-4.163336342344337e-17,0.0,3
2.356194490192345,-2.356194490192345,0.7853981633974483,0.9999999999999999,0.9999999999999999,0.9999999999999999,-1.2325951644078312e-32,1.0,-1.2325951644078312e-32,0.0,3
2.356194490192345,-2.356194490192345,1.1780972450961724,1.0,1.0,1.0,0.0,1.0,8.326672684688674e-17,0.0,3
2.356194490192345,-2.356194490192345,1.5707963267948966,0.9999999999999999,1.0,0.9999999999999999,2.775557561562892e-17,1.0000000000000002,2.775557561562892e-17,0.0,3
2.356194490192345,-2.356194490192345,1.9634954084936207,1.0,1.0,1.0,-5.551115123125783e-17,1.0,-4.163336342344337e-17,0.0,3
2.356194490192345,-2.356194490192345,2.356194490192345,0.9999999999999999,0.9999999999999999,0.9999999999999999,-1.2325951644078312e-32,1.0,-1.2325951644078312e-32,0.0,3
2.356194490192345,-2.356194490192345,2.748893571891069,1.0,1.0,1.0,2.7755575615628914e-17,1.0,2.7755575615628914e-17,0.0,3
2.356194490192345,-2.356194490192345,3.141592653589793,1.0,1.0,1.0,-8.326672684688674e-17,1.0,-8.326672684688674e-17,0.0,3
2.356194490192345,-1.9634954084936207,-3.141592653589793,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,0.7071067811865476,-5.551115123125784e-17,-0.7071067811865475,4
